run_name,retriever_model_key,retrieval_depth,question_id,question,expected_qa_uid,relevant_qa_uids,expected_doc_uid,relevant_doc_uids,expected_focus,expected_qtype,qa_hit_at_1,qa_hit_at_3,qa_hit_at_10,qa_mrr,qa_ndcg_at_10,strict_qa_hit_at_1,strict_qa_hit_at_3,strict_qa_hit_at_10,strict_qa_mrr,doc_hit_at_1,doc_hit_at_3,doc_hit_at_10,doc_mrr,focus_hit_at_1,focus_hit_at_3,focus_hit_at_10,focus_mrr,num_relevant_qa_uids,num_retrieved
rag_bge_small_k10,bge_small,10,eval_0012,What is (are) COG5-congenital disorder of glycosylation ?,3_GHR_QA::0000197::0000197-1,3_GHR_QA::0000197::0000197-1,3_GHR_QA::0000197::0000197,3_GHR_QA::0000197::0000197,COG5-congenital disorder of glycosylation,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0013,What are the symptoms of Congenital myasthenic syndrome with episodic apnea ?,2_GARD_QA::0001542::0001542-1,2_GARD_QA::0001542::0001542-1,2_GARD_QA::0001542::0001542,2_GARD_QA::0001542::0001542,Congenital myasthenic syndrome with episodic apnea,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0014,What are the treatments for Immunodeficiency with hyper IgM type 1 ?,2_GARD_QA::0003162::0003162-4,2_GARD_QA::0003162::0003162-4,2_GARD_QA::0003162::0003162,2_GARD_QA::0003162::0003162,Immunodeficiency with hyper IgM type 1,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0015,How many people are affected by mucopolysaccharidosis type VI ?,3_GHR_QA::0000682::0000682-2,3_GHR_QA::0000682::0000682-2,3_GHR_QA::0000682::0000682,3_GHR_QA::0000682::0000682,mucopolysaccharidosis type VI,frequency,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0016,What to do for Perineal Injury in Males ?,5_NIDDK_QA::0000206::0000206-11,5_NIDDK_QA::0000206::0000206-10|5_NIDDK_QA::0000206::0000206-11,5_NIDDK_QA::0000206::0000206,5_NIDDK_QA::0000206::0000206,Perineal Injury in Males,considerations,1,1,1,1.0,0.8065735963827293,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,2,10
rag_bge_small_k10,bge_small,10,eval_0017,What are the genetic changes related to sialuria ?,3_GHR_QA::0000909::0000909-3,3_GHR_QA::0000909::0000909-3,3_GHR_QA::0000909::0000909,3_GHR_QA::0000909::0000909,sialuria,genetic changes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0018,what research (or clinical trials) is being done for Oropharyngeal Cancer ?,1_CancerGov_QA::0000024_6::0000024_6-8,1_CancerGov_QA::0000024_6::0000024_6-8,1_CancerGov_QA::0000024_6::0000024_6,1_CancerGov_QA::0000024_6::0000024_6,Oropharyngeal Cancer,research,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0019,What is (are) Pallister-Killian mosaic syndrome ?,2_GARD_QA::0004688::0004688-1,2_GARD_QA::0004688::0004688-1|3_GHR_QA::0000768::0000768-1,2_GARD_QA::0004688::0004688,2_GARD_QA::0004688::0004688|3_GHR_QA::0000768::0000768,Pallister-Killian mosaic syndrome,information,1,1,1,1.0,0.9197207891481876,0,1,1,0.3333333333333333,1,1,1,1.0,1,1,1,1.0,2,10
rag_bge_small_k10,bge_small,10,eval_0020,What are the treatments for Mucopolysaccharidosis type I ?,2_GARD_QA::0004155::0004155-5,2_GARD_QA::0004155::0004155-5|3_GHR_QA::0000678::0000678-5,2_GARD_QA::0004155::0004155,2_GARD_QA::0004155::0004155|3_GHR_QA::0000678::0000678,Mucopolysaccharidosis type I,treatment,1,1,1,1.0,0.9197207891481876,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,2,10
rag_bge_small_k10,bge_small,10,eval_0021,what research (or clinical trials) is being done for Prostate Cancer ?,1_CancerGov_QA::0000036_1::0000036_1-7,1_CancerGov_QA::0000036_1::0000036_1-7|1_CancerGov_QA::0000036_2::0000036_2-5|7_SeniorHealth_QA::0000058::0000058-7,1_CancerGov_QA::0000036_1::0000036_1,1_CancerGov_QA::0000036_1::0000036_1|1_CancerGov_QA::0000036_2::0000036_2|7_SeniorHealth_QA::0000058::0000058,Prostate Cancer,research,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,3,10
rag_bge_small_k10,bge_small,10,eval_0022,What are the symptoms of Heart Palpitations ?,8_NHLBI_QA_XML::0000063::0000063-4,8_NHLBI_QA_XML::0000063::0000063-4,8_NHLBI_QA_XML::0000063::0000063,8_NHLBI_QA_XML::0000063::0000063,Heart Palpitations,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0023,What are the treatments for Aicardi syndrome ?,3_GHR_QA::0000028::0000028-5,3_GHR_QA::0000028::0000028-5|6_NINDS_QA::0000011::0000011-2,3_GHR_QA::0000028::0000028,3_GHR_QA::0000028::0000028|6_NINDS_QA::0000011::0000011,Aicardi syndrome,treatment,1,1,1,1.0,0.9197207891481876,0,1,1,0.3333333333333333,1,1,1,1.0,1,1,1,1.0,2,10
rag_bge_small_k10,bge_small,10,eval_0024,Do you have information about Fires,4_MPlus_Health_Topics_QA::0000365::0000365-1,4_MPlus_Health_Topics_QA::0000365::0000365-1,4_MPlus_Health_Topics_QA::0000365::0000365,4_MPlus_Health_Topics_QA::0000365::0000365,Fires,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0025,What are the treatments for Juvenile amyotrophic lateral sclerosis ?,2_GARD_QA::0003319::0003319-4,2_GARD_QA::0003319::0003319-4,2_GARD_QA::0003319::0003319,2_GARD_QA::0003319::0003319,Juvenile amyotrophic lateral sclerosis,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0026,What causes Congenital adrenal hyperplasia ?,2_GARD_QA::0001472::0001472-3,2_GARD_QA::0001472::0001472-3,2_GARD_QA::0001472::0001472,2_GARD_QA::0001472::0001472,Congenital adrenal hyperplasia,causes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0027,What to do for Gastroparesis ?,5_NIDDK_QA::0000107::0000107-6,5_NIDDK_QA::0000107::0000107-6|5_NIDDK_QA::0000107::0000107-9,5_NIDDK_QA::0000107::0000107,5_NIDDK_QA::0000107::0000107,Gastroparesis,considerations,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,2,10
rag_bge_small_k10,bge_small,10,eval_0028,Who is at risk for ARDS? ?,8_NHLBI_QA_XML::0000007::0000007-4,8_NHLBI_QA_XML::0000007::0000007-4,8_NHLBI_QA_XML::0000007::0000007,8_NHLBI_QA_XML::0000007::0000007,ARDS,susceptibility,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0029,What is (are) deafness-dystonia-optic neuronopathy syndrome ?,3_GHR_QA::0000274::0000274-1,3_GHR_QA::0000274::0000274-1,3_GHR_QA::0000274::0000274,3_GHR_QA::0000274::0000274,deafness-dystonia-optic neuronopathy syndrome,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0030,What is (are) benign chronic pemphigus ?,3_GHR_QA::0000115::0000115-1,3_GHR_QA::0000115::0000115-1,3_GHR_QA::0000115::0000115,3_GHR_QA::0000115::0000115,benign chronic pemphigus,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0031,What is (are) Hashimoto's syndrome ?,2_GARD_QA::0002736::0002736-1,2_GARD_QA::0002736::0002736-1,2_GARD_QA::0002736::0002736,2_GARD_QA::0002736::0002736,Hashimoto's syndrome,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0032,What are the symptoms of Charcot-Marie-Tooth disease type 2D ?,2_GARD_QA::0001102::0001102-1,2_GARD_QA::0001102::0001102-1,2_GARD_QA::0001102::0001102,2_GARD_QA::0001102::0001102,Charcot-Marie-Tooth disease type 2D,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0033,What are the symptoms of NADH cytochrome B5 reductase deficiency ?,2_GARD_QA::0004302::0004302-1,2_GARD_QA::0004302::0004302-1,2_GARD_QA::0004302::0004302,2_GARD_QA::0004302::0004302,NADH cytochrome B5 reductase deficiency,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0034,What are the treatments for Dementia ?,6_NINDS_QA::0000098::0000098-2,6_NINDS_QA::0000098::0000098-2,6_NINDS_QA::0000098::0000098,6_NINDS_QA::0000098::0000098,Dementia,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0035,"What are the symptoms of Ichthyosiform erythroderma, corneal involvement, deafness ?",2_GARD_QA::0003105::0003105-1,2_GARD_QA::0003105::0003105-1,2_GARD_QA::0003105::0003105,2_GARD_QA::0003105::0003105,"Ichthyosiform erythroderma, corneal involvement, deafness",symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0036,What are the treatments for Frontal fibrosing alopecia ?,2_GARD_QA::0002442::0002442-6,2_GARD_QA::0002442::0002442-6,2_GARD_QA::0002442::0002442,2_GARD_QA::0002442::0002442,Frontal fibrosing alopecia,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0037,Do you have information about Calcium,4_MPlus_Health_Topics_QA::0000139::0000139-1,4_MPlus_Health_Topics_QA::0000139::0000139-1,4_MPlus_Health_Topics_QA::0000139::0000139,4_MPlus_Health_Topics_QA::0000139::0000139,Calcium,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0038,Do you have information about Smokeless Tobacco,4_MPlus_Health_Topics_QA::0000827::0000827-1,4_MPlus_Health_Topics_QA::0000827::0000827-1,4_MPlus_Health_Topics_QA::0000827::0000827,4_MPlus_Health_Topics_QA::0000827::0000827,Smokeless Tobacco,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0039,What is the outlook for Tropical Spastic Paraparesis ?,6_NINDS_QA::0000151::0000151-3,6_NINDS_QA::0000151::0000151-3,6_NINDS_QA::0000151::0000151,6_NINDS_QA::0000151::0000151,Tropical Spastic Paraparesis,outlook,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0040,What is (are) Parasites - Angiostrongyliasis (also known as Angiostrongylus Infection) ?,9_CDC_QA::0000015::0000015-2,9_CDC_QA::0000015::0000015-2,9_CDC_QA::0000015::0000015,9_CDC_QA::0000015::0000015,Parasites - Angiostrongyliasis (also known as Angiostrongylus Infection),information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0041,What are the treatments for cystic fibrosis ?,3_GHR_QA::0000262::0000262-5,3_GHR_QA::0000262::0000262-5|8_NHLBI_QA_XML::0000049::0000049-7,3_GHR_QA::0000262::0000262,3_GHR_QA::0000262::0000262|8_NHLBI_QA_XML::0000049::0000049,cystic fibrosis,treatment,1,1,1,1.0,1.0,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,2,10
rag_bge_small_k10,bge_small,10,eval_0042,What are the treatments for Leukoplakia ?,2_GARD_QA::0003580::0003580-3,2_GARD_QA::0003580::0003580-3,2_GARD_QA::0003580::0003580,2_GARD_QA::0003580::0003580,Leukoplakia,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0043,What causes Best vitelliform macular dystrophy ?,2_GARD_QA::0000700::0000700-3,2_GARD_QA::0000700::0000700-3,2_GARD_QA::0000700::0000700,2_GARD_QA::0000700::0000700,Best vitelliform macular dystrophy,causes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0044,What are the symptoms of Biotin-thiamine-responsive basal ganglia disease ?,2_GARD_QA::0000736::0000736-2,2_GARD_QA::0000736::0000736-2,2_GARD_QA::0000736::0000736,2_GARD_QA::0000736::0000736,Biotin-thiamine-responsive basal ganglia disease,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0045,How many people are affected by X-linked thrombocytopenia ?,3_GHR_QA::0001065::0001065-2,3_GHR_QA::0001065::0001065-2,3_GHR_QA::0001065::0001065,3_GHR_QA::0001065::0001065,X-linked thrombocytopenia,frequency,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0046,What is the outlook for Diabetic Neuropathy ?,6_NINDS_QA::0000106::0000106-3,6_NINDS_QA::0000106::0000106-3,6_NINDS_QA::0000106::0000106,6_NINDS_QA::0000106::0000106,Diabetic Neuropathy,outlook,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0047,What are the genetic changes related to multiple sulfatase deficiency ?,3_GHR_QA::0000695::0000695-3,3_GHR_QA::0000695::0000695-3,3_GHR_QA::0000695::0000695,3_GHR_QA::0000695::0000695,multiple sulfatase deficiency,genetic changes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0048,What are the symptoms of Erythroderma lethal congenital ?,2_GARD_QA::0002160::0002160-1,2_GARD_QA::0002160::0002160-1,2_GARD_QA::0002160::0002160,2_GARD_QA::0002160::0002160,Erythroderma lethal congenital,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0049,What is the outlook for Lesch-Nyhan Syndrome ?,6_NINDS_QA::0000180::0000180-3,6_NINDS_QA::0000180::0000180-3,6_NINDS_QA::0000180::0000180,6_NINDS_QA::0000180::0000180,Lesch-Nyhan Syndrome,outlook,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0050,Is multiple system atrophy inherited ?,3_GHR_QA::0000696::0000696-4,3_GHR_QA::0000696::0000696-4,3_GHR_QA::0000696::0000696,3_GHR_QA::0000696::0000696,multiple system atrophy,inheritance,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0051,What are the symptoms of Aneurysm ?,8_NHLBI_QA_XML::0000003::0000003-6,8_NHLBI_QA_XML::0000003::0000003-6,8_NHLBI_QA_XML::0000003::0000003,8_NHLBI_QA_XML::0000003::0000003,Aneurysm,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0052,What are the symptoms of Fetal akinesia syndrome X-linked ?,2_GARD_QA::0002334::0002334-1,2_GARD_QA::0002334::0002334-1,2_GARD_QA::0002334::0002334,2_GARD_QA::0002334::0002334,Fetal akinesia syndrome X-linked,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0053,What are the treatments for Tay-Sachs disease ?,2_GARD_QA::0006017::0006017-5,2_GARD_QA::0006017::0006017-5|3_GHR_QA::0000972::0000972-5|6_NINDS_QA::0000265::0000265-2,2_GARD_QA::0006017::0006017,2_GARD_QA::0006017::0006017|3_GHR_QA::0000972::0000972|6_NINDS_QA::0000265::0000265,Tay-Sachs disease,treatment,1,1,1,1.0,1.0,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,3,10
rag_bge_small_k10,bge_small,10,eval_0054,What is (are) nephrogenic diabetes insipidus ?,3_GHR_QA::0000719::0000719-1,2_GARD_QA::0004342::0004342-1|3_GHR_QA::0000719::0000719-1,3_GHR_QA::0000719::0000719,2_GARD_QA::0004342::0004342|3_GHR_QA::0000719::0000719,nephrogenic diabetes insipidus,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,2,10
rag_bge_small_k10,bge_small,10,eval_0055,What is (are) Thyroid Diseases ?,4_MPlus_Health_Topics_QA::0000892::0000892-1,4_MPlus_Health_Topics_QA::0000892::0000892-1,4_MPlus_Health_Topics_QA::0000892::0000892,4_MPlus_Health_Topics_QA::0000892::0000892,Thyroid Diseases,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0056,What is (are) Parasites - Cyclosporiasis (Cyclospora Infection) ?,9_CDC_QA::0000120::0000120-1,9_CDC_QA::0000120::0000120-1,9_CDC_QA::0000120::0000120,9_CDC_QA::0000120::0000120,Parasites - Cyclosporiasis (Cyclospora Infection),information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0057,Is leukoencephalopathy with brainstem and spinal cord involvement and lactate elevation inherited ?,3_GHR_QA::0000597::0000597-4,3_GHR_QA::0000597::0000597-4,3_GHR_QA::0000597::0000597,3_GHR_QA::0000597::0000597,leukoencephalopathy with brainstem and spinal cord involvement and lactate elevation,inheritance,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0058,What is (are) Congenital pulmonary alveolar proteinosis ?,2_GARD_QA::0001551::0001551-1,2_GARD_QA::0001551::0001551-1,2_GARD_QA::0001551::0001551,2_GARD_QA::0001551::0001551,Congenital pulmonary alveolar proteinosis,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0059,What is (are) Smoking ?,4_MPlus_Health_Topics_QA::0000828::0000828-1,4_MPlus_Health_Topics_QA::0000828::0000828-1,4_MPlus_Health_Topics_QA::0000828::0000828,4_MPlus_Health_Topics_QA::0000828::0000828,Smoking,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0060,How to diagnose Parathyroid Cancer ?,1_CancerGov_QA::0000033_1::0000033_1-4,1_CancerGov_QA::0000033_1::0000033_1-4,1_CancerGov_QA::0000033_1::0000033_1,1_CancerGov_QA::0000033_1::0000033_1,Parathyroid Cancer,exams and tests,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0061,How to prevent Heart Palpitations ?,8_NHLBI_QA_XML::0000063::0000063-7,8_NHLBI_QA_XML::0000063::0000063-7,8_NHLBI_QA_XML::0000063::0000063,8_NHLBI_QA_XML::0000063::0000063,Heart Palpitations,prevention,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0062,What is (are) Dravet Syndrome ?,6_NINDS_QA::0000108::0000108-1,2_GARD_QA::0001924::0001924-1|6_NINDS_QA::0000108::0000108-1,6_NINDS_QA::0000108::0000108,2_GARD_QA::0001924::0001924|6_NINDS_QA::0000108::0000108,Dravet Syndrome,information,1,1,1,1.0,1.0,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,2,10
rag_bge_small_k10,bge_small,10,eval_0063,What is (are) Hereditary sensory and autonomic neuropathy type V ?,2_GARD_QA::0002852::0002852-1,2_GARD_QA::0002852::0002852-1|3_GHR_QA::0000474::0000474-1,2_GARD_QA::0002852::0002852,2_GARD_QA::0002852::0002852|3_GHR_QA::0000474::0000474,Hereditary sensory and autonomic neuropathy type V,information,0,1,1,0.5,0.6934264036172708,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,2,10
rag_bge_small_k10,bge_small,10,eval_0064,What causes Angina ?,8_NHLBI_QA_XML::0000004::0000004-3,8_NHLBI_QA_XML::0000004::0000004-3,8_NHLBI_QA_XML::0000004::0000004,8_NHLBI_QA_XML::0000004::0000004,Angina,causes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0065,What are the treatments for GM3 synthase deficiency ?,3_GHR_QA::0000431::0000431-5,3_GHR_QA::0000431::0000431-5,3_GHR_QA::0000431::0000431,3_GHR_QA::0000431::0000431,GM3 synthase deficiency,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0066,What is (are) 15q11.2 microdeletion ?,2_GARD_QA::0006554::0006554-1,2_GARD_QA::0006554::0006554-1,2_GARD_QA::0006554::0006554,2_GARD_QA::0006554::0006554,15q11.2 microdeletion,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0067,What is (are) Spondyloepiphyseal dysplasia congenita ?,2_GARD_QA::0005840::0005840-1,2_GARD_QA::0005840::0005840-1|3_GHR_QA::0000947::0000947-1,2_GARD_QA::0005840::0005840,2_GARD_QA::0005840::0005840|3_GHR_QA::0000947::0000947,Spondyloepiphyseal dysplasia congenita,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,2,10
rag_bge_small_k10,bge_small,10,eval_0068,What are the treatments for Hearing Loss ?,7_SeniorHealth_QA::0000032::0000032-4,7_SeniorHealth_QA::0000032::0000032-22|7_SeniorHealth_QA::0000032::0000032-4,7_SeniorHealth_QA::0000032::0000032,7_SeniorHealth_QA::0000032::0000032,Hearing Loss,treatment,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,2,10
rag_bge_small_k10,bge_small,10,eval_0069,What is (are) Abdominal Adhesions ?,5_NIDDK_QA::0000083::0000083-2,5_NIDDK_QA::0000083::0000083-1|5_NIDDK_QA::0000083::0000083-2,5_NIDDK_QA::0000083::0000083,5_NIDDK_QA::0000083::0000083,Abdominal Adhesions,information,0,1,1,0.5,0.6509209298071326,0,0,1,0.25,0,1,1,0.5,0,1,1,0.5,2,10
rag_bge_small_k10,bge_small,10,eval_0070,What are the genetic changes related to anencephaly ?,3_GHR_QA::0000057::0000057-3,3_GHR_QA::0000057::0000057-3,3_GHR_QA::0000057::0000057,3_GHR_QA::0000057::0000057,anencephaly,genetic changes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0071,How to diagnose Loin pain hematuria syndrome ?,2_GARD_QA::0003662::0003662-4,2_GARD_QA::0003662::0003662-4,2_GARD_QA::0003662::0003662,2_GARD_QA::0003662::0003662,Loin pain hematuria syndrome,exams and tests,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0072,How many people are affected by early-onset primary dystonia ?,3_GHR_QA::0000312::0000312-2,3_GHR_QA::0000312::0000312-2,3_GHR_QA::0000312::0000312,3_GHR_QA::0000312::0000312,early-onset primary dystonia,frequency,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0073,Is Gordon syndrome inherited ?,2_GARD_QA::0002652::0002652-3,2_GARD_QA::0002652::0002652-3,2_GARD_QA::0002652::0002652,2_GARD_QA::0002652::0002652,Gordon syndrome,inheritance,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0074,What are the stages of Childhood Acute Myeloid Leukemia and Other Myeloid Malignancies ?,1_CancerGov_QA::0000001_7::0000001_7-6,1_CancerGov_QA::0000001_7::0000001_7-6,1_CancerGov_QA::0000001_7::0000001_7,1_CancerGov_QA::0000001_7::0000001_7,Childhood Acute Myeloid Leukemia and Other Myeloid Malignancies,stages,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0075,What are the genetic changes related to nonsyndromic aplasia cutis congenita ?,3_GHR_QA::0000734::0000734-3,3_GHR_QA::0000734::0000734-3,3_GHR_QA::0000734::0000734,3_GHR_QA::0000734::0000734,nonsyndromic aplasia cutis congenita,genetic changes,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0076,How many people are affected by lattice corneal dystrophy type I ?,3_GHR_QA::0000585::0000585-2,3_GHR_QA::0000585::0000585-2,3_GHR_QA::0000585::0000585,3_GHR_QA::0000585::0000585,lattice corneal dystrophy type I,frequency,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0077,What are the symptoms of Familial prostate cancer ?,2_GARD_QA::0002295::0002295-2,2_GARD_QA::0002295::0002295-2,2_GARD_QA::0002295::0002295,2_GARD_QA::0002295::0002295,Familial prostate cancer,symptoms,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
rag_bge_small_k10,bge_small,10,eval_0078,What is (are) Lennox-Gastaut Syndrome ?,6_NINDS_QA::0000179::0000179-1,2_GARD_QA::0003541::0003541-1|3_GHR_QA::0000592::0000592-1|6_NINDS_QA::0000179::0000179-1,6_NINDS_QA::0000179::0000179,2_GARD_QA::0003541::0003541|3_GHR_QA::0000592::0000592|6_NINDS_QA::0000179::0000179,Lennox-Gastaut Syndrome,information,1,1,1,1.0,1.0,0,1,1,0.5,1,1,1,1.0,1,1,1,1.0,3,10
rag_bge_small_k10,bge_small,10,eval_0079,What is (are) Pervasive Developmental Disorders ?,6_NINDS_QA::0000231::0000231-1,6_NINDS_QA::0000231::0000231-1,6_NINDS_QA::0000231::0000231,6_NINDS_QA::0000231::0000231,Pervasive Developmental Disorders,information,1,1,1,1.0,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,10
